FECHA;CODIGO AGENCIA;AGENCIA;CODIGO PRODUCTO;PRODUCTO;MONTO
19/9/2020;A8;TRINIDAD;RV;ROPA PARA VARÓN;1066
19/9/2020;A8;TRINIDAD;SM;SMARTPHONES;990
19/9/2020;A8;TRINIDAD;VA;VARIOS;410
19/9/2020;A9;COBIJA;AC;ACCESORIOS;1353
19/9/2020;A9;COBIJA;CC;COMPUTACIÓN;317
19/9/2020;A9;COBIJA;CO;COSMÉTICOS;450
19/9/2020;A9;COBIJA;CZ;CALZADOS;793
19/9/2020;A9;COBIJA;DD;DEPORTES;543
19/9/2020;A9;COBIJA;EE;ELECTRODOMÉSTICOS;745
19/9/2020;A9;COBIJA;HO;PARA EL HOGAR;1218
19/9/2020;A9;COBIJA;JU;JUGUETES;1479
19/9/2020;A9;COBIJA;LI;LIMPIEZA;800
19/9/2020;A9;COBIJA;MM;MUEBLES;1018
19/9/2020;A9;COBIJA;RM;ROPA PARA MUJER;638
19/9/2020;A9;COBIJA;RN;ROPA PARA NIÑOS;880
19/9/2020;A9;COBIJA;RV;ROPA PARA VARÓN;426
19/9/2020;A9;COBIJA;SM;SMARTPHONES;758
19/9/2020;A9;COBIJA;VA;VARIOS;887
18/9/2020;A1;LA PAZ;AC;ACCESORIOS;596
18/9/2020;A1;LA PAZ;CC;COMPUTACIÓN;910
18/9/2020;A1;LA PAZ;CO;COSMÉTICOS;436
18/9/2020;A1;LA PAZ;CZ;CALZADOS;915
18/9/2020;A1;LA PAZ;DD;DEPORTES;413
18/9/2020;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;917
18/9/2020;A1;LA PAZ;HO;PARA EL HOGAR;610
18/9/2020;A1;LA PAZ;JU;JUGUETES;978
18/9/2020;A1;LA PAZ;LI;LIMPIEZA;723
18/9/2020;A1;LA PAZ;MM;MUEBLES;932
18/9/2020;A1;LA PAZ;RM;ROPA PARA MUJER;1205
18/9/2020;A1;LA PAZ;RN;ROPA PARA NIÑOS;930
18/9/2020;A1;LA PAZ;RV;ROPA PARA VARÓN;845
18/9/2020;A1;LA PAZ;SM;SMARTPHONES;735
18/9/2020;A1;LA PAZ;VA;VARIOS;1173
18/9/2020;A2;COCHABAMBA;AC;ACCESORIOS;611
18/9/2020;A2;COCHABAMBA;CC;COMPUTACIÓN;1049
18/9/2020;A2;COCHABAMBA;CO;COSMÉTICOS;1334
18/9/2020;A2;COCHABAMBA;CZ;CALZADOS;1110
18/9/2020;A2;COCHABAMBA;DD;DEPORTES;979
18/9/2020;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;534
18/9/2020;A2;COCHABAMBA;HO;PARA EL HOGAR;1289
18/9/2020;A2;COCHABAMBA;JU;JUGUETES;809
18/9/2020;A2;COCHABAMBA;LI;LIMPIEZA;1607
18/9/2020;A2;COCHABAMBA;MM;MUEBLES;1211
18/9/2020;A2;COCHABAMBA;RM;ROPA PARA MUJER;945
18/9/2020;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;569
18/9/2020;A2;COCHABAMBA;RV;ROPA PARA VARÓN;385
18/9/2020;A2;COCHABAMBA;SM;SMARTPHONES;1569
18/9/2020;A2;COCHABAMBA;VA;VARIOS;309
18/9/2020;A3;SANTA CRUZ;AC;ACCESORIOS;1434
18/9/2020;A3;SANTA CRUZ;CC;COMPUTACIÓN;1345
18/9/2020;A3;SANTA CRUZ;CO;COSMÉTICOS;1414
18/9/2020;A3;SANTA CRUZ;CZ;CALZADOS;1137
18/9/2020;A3;SANTA CRUZ;DD;DEPORTES;1426
18/9/2020;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;773
18/9/2020;A3;SANTA CRUZ;HO;PARA EL HOGAR;590
18/9/2020;A3;SANTA CRUZ;JU;JUGUETES;790
18/9/2020;A3;SANTA CRUZ;LI;LIMPIEZA;1639
18/9/2020;A3;SANTA CRUZ;MM;MUEBLES;1610
18/9/2020;A3;SANTA CRUZ;RM;ROPA PARA MUJER;1089
18/9/2020;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;407
18/9/2020;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;1061
18/9/2020;A3;SANTA CRUZ;SM;SMARTPHONES;801
18/9/2020;A3;SANTA CRUZ;VA;VARIOS;1038
18/9/2020;A4;TARIJA;AC;ACCESORIOS;1324
18/9/2020;A4;TARIJA;CC;COMPUTACIÓN;1485
18/9/2020;A4;TARIJA;CO;COSMÉTICOS;750
18/9/2020;A4;TARIJA;CZ;CALZADOS;459
18/9/2020;A4;TARIJA;DD;DEPORTES;683
18/9/2020;A4;TARIJA;EE;ELECTRODOMÉSTICOS;1168
18/9/2020;A4;TARIJA;HO;PARA EL HOGAR;475
18/9/2020;A4;TARIJA;JU;JUGUETES;1157
18/9/2020;A4;TARIJA;LI;LIMPIEZA;867
18/9/2020;A4;TARIJA;MM;MUEBLES;1271
18/9/2020;A4;TARIJA;RM;ROPA PARA MUJER;585
18/9/2020;A4;TARIJA;RN;ROPA PARA NIÑOS;1524
18/9/2020;A4;TARIJA;RV;ROPA PARA VARÓN;697
18/9/2020;A4;TARIJA;SM;SMARTPHONES;1591
18/9/2020;A4;TARIJA;VA;VARIOS;1570
18/9/2020;A5;SUCRE;AC;ACCESORIOS;820
18/9/2020;A5;SUCRE;CC;COMPUTACIÓN;511
18/9/2020;A5;SUCRE;CO;COSMÉTICOS;1187
18/9/2020;A5;SUCRE;CZ;CALZADOS;1080
18/9/2020;A5;SUCRE;DD;DEPORTES;609
18/9/2020;A5;SUCRE;EE;ELECTRODOMÉSTICOS;661
18/9/2020;A5;SUCRE;HO;PARA EL HOGAR;1431
18/9/2020;A5;SUCRE;JU;JUGUETES;313
18/9/2020;A5;SUCRE;LI;LIMPIEZA;880
18/9/2020;A5;SUCRE;MM;MUEBLES;443
18/9/2020;A5;SUCRE;RM;ROPA PARA MUJER;1147
18/9/2020;A5;SUCRE;RN;ROPA PARA NIÑOS;530
18/9/2020;A5;SUCRE;RV;ROPA PARA VARÓN;1383
18/9/2020;A5;SUCRE;SM;SMARTPHONES;633
18/9/2020;A5;SUCRE;VA;VARIOS;1072
18/9/2020;A6;ORURO;AC;ACCESORIOS;1626
18/9/2020;A6;ORURO;CC;COMPUTACIÓN;751
18/9/2020;A6;ORURO;CO;COSMÉTICOS;1037
18/9/2020;A6;ORURO;CZ;CALZADOS;993
18/9/2020;A6;ORURO;DD;DEPORTES;1116
18/9/2020;A6;ORURO;EE;ELECTRODOMÉSTICOS;1072
18/9/2020;A6;ORURO;HO;PARA EL HOGAR;721
18/9/2020;A6;ORURO;JU;JUGUETES;865
18/9/2020;A6;ORURO;LI;LIMPIEZA;440
18/9/2020;A6;ORURO;MM;MUEBLES;1012
18/9/2020;A6;ORURO;RM;ROPA PARA MUJER;1487
18/9/2020;A6;ORURO;RN;ROPA PARA NIÑOS;485
18/9/2020;A6;ORURO;RV;ROPA PARA VARÓN;709
18/9/2020;A6;ORURO;SM;SMARTPHONES;344
18/9/2020;A6;ORURO;VA;VARIOS;1328
18/9/2020;A7;POTOSÍ;AC;ACCESORIOS;594
18/9/2020;A7;POTOSÍ;CC;COMPUTACIÓN;588
18/9/2020;A7;POTOSÍ;CO;COSMÉTICOS;1636
18/9/2020;A7;POTOSÍ;CZ;CALZADOS;500
18/9/2020;A7;POTOSÍ;DD;DEPORTES;810
18/9/2020;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;1265
18/9/2020;A7;POTOSÍ;HO;PARA EL HOGAR;1322
18/9/2020;A7;POTOSÍ;JU;JUGUETES;1565
18/9/2020;A7;POTOSÍ;LI;LIMPIEZA;992
18/9/2020;A7;POTOSÍ;MM;MUEBLES;650
18/9/2020;A7;POTOSÍ;RM;ROPA PARA MUJER;992
18/9/2020;A7;POTOSÍ;RN;ROPA PARA NIÑOS;842
18/9/2020;A7;POTOSÍ;RV;ROPA PARA VARÓN;899
18/9/2020;A7;POTOSÍ;SM;SMARTPHONES;358
18/9/2020;A7;POTOSÍ;VA;VARIOS;552
18/9/2020;A8;TRINIDAD;AC;ACCESORIOS;1451
18/9/2020;A8;TRINIDAD;CC;COMPUTACIÓN;579
18/9/2020;A8;TRINIDAD;CO;COSMÉTICOS;384
18/9/2020;A8;TRINIDAD;CZ;CALZADOS;1486
18/9/2020;A8;TRINIDAD;DD;DEPORTES;1173
18/9/2020;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;496
18/9/2020;A8;TRINIDAD;HO;PARA EL HOGAR;1067
18/9/2020;A8;TRINIDAD;JU;JUGUETES;926
18/9/2020;A8;TRINIDAD;LI;LIMPIEZA;1635
18/9/2020;A8;TRINIDAD;MM;MUEBLES;1219
18/9/2020;A8;TRINIDAD;RM;ROPA PARA MUJER;1053
18/9/2020;A8;TRINIDAD;RN;ROPA PARA NIÑOS;574
18/9/2020;A8;TRINIDAD;RV;ROPA PARA VARÓN;1594
18/9/2020;A8;TRINIDAD;SM;SMARTPHONES;780
18/9/2020;A8;TRINIDAD;VA;VARIOS;950
18/9/2020;A9;COBIJA;AC;ACCESORIOS;1326
18/9/2020;A9;COBIJA;CC;COMPUTACIÓN;1117
18/9/2020;A9;COBIJA;CO;COSMÉTICOS;561
18/9/2020;A9;COBIJA;CZ;CALZADOS;657
18/9/2020;A9;COBIJA;DD;DEPORTES;934
18/9/2020;A9;COBIJA;EE;ELECTRODOMÉSTICOS;889
18/9/2020;A9;COBIJA;HO;PARA EL HOGAR;940
18/9/2020;A9;COBIJA;JU;JUGUETES;1333
18/9/2020;A9;COBIJA;LI;LIMPIEZA;414
18/9/2020;A9;COBIJA;MM;MUEBLES;1305
18/9/2020;A9;COBIJA;RM;ROPA PARA MUJER;445
18/9/2020;A9;COBIJA;RN;ROPA PARA NIÑOS;1366
18/9/2020;A9;COBIJA;RV;ROPA PARA VARÓN;623
18/9/2020;A9;COBIJA;SM;SMARTPHONES;1407
18/9/2020;A9;COBIJA;VA;VARIOS;825
17/9/2020;A1;LA PAZ;AC;ACCESORIOS;1431
17/9/2020;A1;LA PAZ;CC;COMPUTACIÓN;558
17/9/2020;A1;LA PAZ;CO;COSMÉTICOS;1033
17/9/2020;A1;LA PAZ;CZ;CALZADOS;303
17/9/2020;A1;LA PAZ;DD;DEPORTES;1402
17/9/2020;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;1251
17/9/2020;A1;LA PAZ;HO;PARA EL HOGAR;1480
17/9/2020;A1;LA PAZ;JU;JUGUETES;427
17/9/2020;A1;LA PAZ;LI;LIMPIEZA;1144
17/9/2020;A1;LA PAZ;MM;MUEBLES;1003
17/9/2020;A1;LA PAZ;RM;ROPA PARA MUJER;1189
17/9/2020;A1;LA PAZ;RN;ROPA PARA NIÑOS;1593
17/9/2020;A1;LA PAZ;RV;ROPA PARA VARÓN;578
17/9/2020;A1;LA PAZ;SM;SMARTPHONES;1556
17/9/2020;A1;LA PAZ;VA;VARIOS;890
17/9/2020;A2;COCHABAMBA;AC;ACCESORIOS;837
17/9/2020;A2;COCHABAMBA;CC;COMPUTACIÓN;1416
17/9/2020;A2;COCHABAMBA;CO;COSMÉTICOS;932
17/9/2020;A2;COCHABAMBA;CZ;CALZADOS;348
17/9/2020;A2;COCHABAMBA;DD;DEPORTES;1558
17/9/2020;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;309
17/9/2020;A2;COCHABAMBA;HO;PARA EL HOGAR;579
17/9/2020;A2;COCHABAMBA;JU;JUGUETES;1329
17/9/2020;A2;COCHABAMBA;LI;LIMPIEZA;466
17/9/2020;A2;COCHABAMBA;MM;MUEBLES;413
17/9/2020;A2;COCHABAMBA;RM;ROPA PARA MUJER;839
17/9/2020;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;421
17/9/2020;A2;COCHABAMBA;RV;ROPA PARA VARÓN;661
17/9/2020;A2;COCHABAMBA;SM;SMARTPHONES;566
17/9/2020;A2;COCHABAMBA;VA;VARIOS;781
17/9/2020;A3;SANTA CRUZ;AC;ACCESORIOS;1067
17/9/2020;A3;SANTA CRUZ;CC;COMPUTACIÓN;793
17/9/2020;A3;SANTA CRUZ;CO;COSMÉTICOS;892
17/9/2020;A3;SANTA CRUZ;CZ;CALZADOS;557
17/9/2020;A3;SANTA CRUZ;DD;DEPORTES;683
17/9/2020;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;1195
17/9/2020;A3;SANTA CRUZ;HO;PARA EL HOGAR;1419
17/9/2020;A3;SANTA CRUZ;JU;JUGUETES;1089
17/9/2020;A3;SANTA CRUZ;LI;LIMPIEZA;753
17/9/2020;A3;SANTA CRUZ;MM;MUEBLES;470
17/9/2020;A3;SANTA CRUZ;RM;ROPA PARA MUJER;848
17/9/2020;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;1026
17/9/2020;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;913
17/9/2020;A3;SANTA CRUZ;SM;SMARTPHONES;314
17/9/2020;A3;SANTA CRUZ;VA;VARIOS;1647
17/9/2020;A4;TARIJA;AC;ACCESORIOS;920
17/9/2020;A4;TARIJA;CC;COMPUTACIÓN;397
17/9/2020;A4;TARIJA;CO;COSMÉTICOS;1235
17/9/2020;A4;TARIJA;CZ;CALZADOS;1175
17/9/2020;A4;TARIJA;DD;DEPORTES;656
17/9/2020;A4;TARIJA;EE;ELECTRODOMÉSTICOS;1638
17/9/2020;A4;TARIJA;HO;PARA EL HOGAR;1240
17/9/2020;A4;TARIJA;JU;JUGUETES;496
17/9/2020;A4;TARIJA;LI;LIMPIEZA;1608
17/9/2020;A4;TARIJA;MM;MUEBLES;881
17/9/2020;A4;TARIJA;RM;ROPA PARA MUJER;1084
17/9/2020;A4;TARIJA;RN;ROPA PARA NIÑOS;672
17/9/2020;A4;TARIJA;RV;ROPA PARA VARÓN;515
17/9/2020;A4;TARIJA;SM;SMARTPHONES;489
17/9/2020;A4;TARIJA;VA;VARIOS;1478
17/9/2020;A5;SUCRE;AC;ACCESORIOS;300
17/9/2020;A5;SUCRE;CC;COMPUTACIÓN;541
17/9/2020;A5;SUCRE;CO;COSMÉTICOS;1554
17/9/2020;A5;SUCRE;CZ;CALZADOS;948
17/9/2020;A5;SUCRE;DD;DEPORTES;321
17/9/2020;A5;SUCRE;EE;ELECTRODOMÉSTICOS;441
17/9/2020;A5;SUCRE;HO;PARA EL HOGAR;1637
17/9/2020;A5;SUCRE;JU;JUGUETES;1221
17/9/2020;A5;SUCRE;LI;LIMPIEZA;1268
17/9/2020;A5;SUCRE;MM;MUEBLES;1637
17/9/2020;A5;SUCRE;RM;ROPA PARA MUJER;1341
17/9/2020;A5;SUCRE;RN;ROPA PARA NIÑOS;424
17/9/2020;A5;SUCRE;RV;ROPA PARA VARÓN;506
17/9/2020;A5;SUCRE;SM;SMARTPHONES;1387
17/9/2020;A5;SUCRE;VA;VARIOS;1308
17/9/2020;A6;ORURO;AC;ACCESORIOS;868
17/9/2020;A6;ORURO;CC;COMPUTACIÓN;443
17/9/2020;A6;ORURO;CO;COSMÉTICOS;370
17/9/2020;A6;ORURO;CZ;CALZADOS;1291
17/9/2020;A6;ORURO;DD;DEPORTES;358
17/9/2020;A6;ORURO;EE;ELECTRODOMÉSTICOS;361
17/9/2020;A6;ORURO;HO;PARA EL HOGAR;1481
17/9/2020;A6;ORURO;JU;JUGUETES;945
17/9/2020;A6;ORURO;LI;LIMPIEZA;1221
17/9/2020;A6;ORURO;MM;MUEBLES;965
17/9/2020;A6;ORURO;RM;ROPA PARA MUJER;1430
17/9/2020;A6;ORURO;RN;ROPA PARA NIÑOS;1243
17/9/2020;A6;ORURO;RV;ROPA PARA VARÓN;835
17/9/2020;A6;ORURO;SM;SMARTPHONES;1289
17/9/2020;A6;ORURO;VA;VARIOS;1180
17/9/2020;A7;POTOSÍ;AC;ACCESORIOS;1503
17/9/2020;A7;POTOSÍ;CC;COMPUTACIÓN;1570
17/9/2020;A7;POTOSÍ;CO;COSMÉTICOS;682
17/9/2020;A7;POTOSÍ;CZ;CALZADOS;1247
17/9/2020;A7;POTOSÍ;DD;DEPORTES;1294
17/9/2020;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;958
17/9/2020;A7;POTOSÍ;HO;PARA EL HOGAR;1321
17/9/2020;A7;POTOSÍ;JU;JUGUETES;986
17/9/2020;A7;POTOSÍ;LI;LIMPIEZA;603
17/9/2020;A7;POTOSÍ;MM;MUEBLES;642
17/9/2020;A7;POTOSÍ;RM;ROPA PARA MUJER;333
17/9/2020;A7;POTOSÍ;RN;ROPA PARA NIÑOS;840
17/9/2020;A7;POTOSÍ;RV;ROPA PARA VARÓN;1332
17/9/2020;A7;POTOSÍ;SM;SMARTPHONES;942
17/9/2020;A7;POTOSÍ;VA;VARIOS;1600
17/9/2020;A8;TRINIDAD;AC;ACCESORIOS;354
17/9/2020;A8;TRINIDAD;CC;COMPUTACIÓN;335
17/9/2020;A8;TRINIDAD;CO;COSMÉTICOS;1412
17/9/2020;A8;TRINIDAD;CZ;CALZADOS;1248
17/9/2020;A8;TRINIDAD;DD;DEPORTES;695
17/9/2020;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;1486
17/9/2020;A8;TRINIDAD;HO;PARA EL HOGAR;1163
17/9/2020;A8;TRINIDAD;JU;JUGUETES;1131
17/9/2020;A8;TRINIDAD;LI;LIMPIEZA;1065
17/9/2020;A8;TRINIDAD;MM;MUEBLES;1403
17/9/2020;A8;TRINIDAD;RM;ROPA PARA MUJER;608
17/9/2020;A8;TRINIDAD;RN;ROPA PARA NIÑOS;1335
17/9/2020;A8;TRINIDAD;RV;ROPA PARA VARÓN;1357
17/9/2020;A8;TRINIDAD;SM;SMARTPHONES;1055
17/9/2020;A8;TRINIDAD;VA;VARIOS;1192
17/9/2020;A9;COBIJA;AC;ACCESORIOS;679
17/9/2020;A9;COBIJA;CC;COMPUTACIÓN;359
17/9/2020;A9;COBIJA;CO;COSMÉTICOS;657
17/9/2020;A9;COBIJA;CZ;CALZADOS;1034
17/9/2020;A9;COBIJA;DD;DEPORTES;847
17/9/2020;A9;COBIJA;EE;ELECTRODOMÉSTICOS;450
17/9/2020;A9;COBIJA;HO;PARA EL HOGAR;821
17/9/2020;A9;COBIJA;JU;JUGUETES;309
17/9/2020;A9;COBIJA;LI;LIMPIEZA;1315
17/9/2020;A9;COBIJA;MM;MUEBLES;1338
17/9/2020;A9;COBIJA;RM;ROPA PARA MUJER;913
17/9/2020;A9;COBIJA;RN;ROPA PARA NIÑOS;794
17/9/2020;A9;COBIJA;RV;ROPA PARA VARÓN;1089
17/9/2020;A9;COBIJA;SM;SMARTPHONES;589
17/9/2020;A9;COBIJA;VA;VARIOS;944
16/9/2020;A1;LA PAZ;AC;ACCESORIOS;1563
16/9/2020;A1;LA PAZ;CC;COMPUTACIÓN;489
16/9/2020;A1;LA PAZ;CO;COSMÉTICOS;1324
16/9/2020;A1;LA PAZ;CZ;CALZADOS;708
16/9/2020;A1;LA PAZ;DD;DEPORTES;1526
16/9/2020;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;939
16/9/2020;A1;LA PAZ;HO;PARA EL HOGAR;714
16/9/2020;A1;LA PAZ;JU;JUGUETES;576
16/9/2020;A1;LA PAZ;LI;LIMPIEZA;923
16/9/2020;A1;LA PAZ;MM;MUEBLES;1500
16/9/2020;A1;LA PAZ;RM;ROPA PARA MUJER;827
16/9/2020;A1;LA PAZ;RN;ROPA PARA NIÑOS;473
16/9/2020;A1;LA PAZ;RV;ROPA PARA VARÓN;596
16/9/2020;A1;LA PAZ;SM;SMARTPHONES;1428
16/9/2020;A1;LA PAZ;VA;VARIOS;1375
16/9/2020;A2;COCHABAMBA;AC;ACCESORIOS;1319
16/9/2020;A2;COCHABAMBA;CC;COMPUTACIÓN;525
16/9/2020;A2;COCHABAMBA;CO;COSMÉTICOS;1396
16/9/2020;A2;COCHABAMBA;CZ;CALZADOS;1069
16/9/2020;A2;COCHABAMBA;DD;DEPORTES;1494
16/9/2020;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;482
16/9/2020;A2;COCHABAMBA;HO;PARA EL HOGAR;1398
16/9/2020;A2;COCHABAMBA;JU;JUGUETES;1271
16/9/2020;A2;COCHABAMBA;LI;LIMPIEZA;544
16/9/2020;A2;COCHABAMBA;MM;MUEBLES;469
16/9/2020;A2;COCHABAMBA;RM;ROPA PARA MUJER;744
16/9/2020;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;366
16/9/2020;A2;COCHABAMBA;RV;ROPA PARA VARÓN;1478
16/9/2020;A2;COCHABAMBA;SM;SMARTPHONES;523
16/9/2020;A2;COCHABAMBA;VA;VARIOS;398
16/9/2020;A3;SANTA CRUZ;AC;ACCESORIOS;529
16/9/2020;A3;SANTA CRUZ;CC;COMPUTACIÓN;401
16/9/2020;A3;SANTA CRUZ;CO;COSMÉTICOS;1402
16/9/2020;A3;SANTA CRUZ;CZ;CALZADOS;428
16/9/2020;A3;SANTA CRUZ;DD;DEPORTES;548
16/9/2020;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;1607
16/9/2020;A3;SANTA CRUZ;HO;PARA EL HOGAR;1050
16/9/2020;A3;SANTA CRUZ;JU;JUGUETES;1478
16/9/2020;A3;SANTA CRUZ;LI;LIMPIEZA;1052
16/9/2020;A3;SANTA CRUZ;MM;MUEBLES;455
16/9/2020;A3;SANTA CRUZ;RM;ROPA PARA MUJER;1364
16/9/2020;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;1012
16/9/2020;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;777
16/9/2020;A3;SANTA CRUZ;SM;SMARTPHONES;1101
16/9/2020;A3;SANTA CRUZ;VA;VARIOS;1457
16/9/2020;A4;TARIJA;AC;ACCESORIOS;701
16/9/2020;A4;TARIJA;CC;COMPUTACIÓN;427
16/9/2020;A4;TARIJA;CO;COSMÉTICOS;975
16/9/2020;A4;TARIJA;CZ;CALZADOS;1273
16/9/2020;A4;TARIJA;DD;DEPORTES;902
16/9/2020;A4;TARIJA;EE;ELECTRODOMÉSTICOS;1410
16/9/2020;A4;TARIJA;HO;PARA EL HOGAR;840
16/9/2020;A4;TARIJA;JU;JUGUETES;1273
16/9/2020;A4;TARIJA;LI;LIMPIEZA;721
16/9/2020;A4;TARIJA;MM;MUEBLES;1394
16/9/2020;A4;TARIJA;RM;ROPA PARA MUJER;992
16/9/2020;A4;TARIJA;RN;ROPA PARA NIÑOS;1448
16/9/2020;A4;TARIJA;RV;ROPA PARA VARÓN;554
16/9/2020;A4;TARIJA;SM;SMARTPHONES;1491
16/9/2020;A4;TARIJA;VA;VARIOS;1557
16/9/2020;A5;SUCRE;AC;ACCESORIOS;706
16/9/2020;A5;SUCRE;CC;COMPUTACIÓN;681
16/9/2020;A5;SUCRE;CO;COSMÉTICOS;1617
16/9/2020;A5;SUCRE;CZ;CALZADOS;489
16/9/2020;A5;SUCRE;DD;DEPORTES;539
16/9/2020;A5;SUCRE;EE;ELECTRODOMÉSTICOS;466
16/9/2020;A5;SUCRE;HO;PARA EL HOGAR;1277
16/9/2020;A5;SUCRE;JU;JUGUETES;340
16/9/2020;A5;SUCRE;LI;LIMPIEZA;1488
16/9/2020;A5;SUCRE;MM;MUEBLES;1165
16/9/2020;A5;SUCRE;RM;ROPA PARA MUJER;1313
16/9/2020;A5;SUCRE;RN;ROPA PARA NIÑOS;1120
16/9/2020;A5;SUCRE;RV;ROPA PARA VARÓN;834
16/9/2020;A5;SUCRE;SM;SMARTPHONES;878
16/9/2020;A5;SUCRE;VA;VARIOS;414
16/9/2020;A6;ORURO;AC;ACCESORIOS;1193
16/9/2020;A6;ORURO;CC;COMPUTACIÓN;945
16/9/2020;A6;ORURO;CO;COSMÉTICOS;434
16/9/2020;A6;ORURO;CZ;CALZADOS;560
16/9/2020;A6;ORURO;DD;DEPORTES;1223
16/9/2020;A6;ORURO;EE;ELECTRODOMÉSTICOS;562
16/9/2020;A6;ORURO;HO;PARA EL HOGAR;616
16/9/2020;A6;ORURO;JU;JUGUETES;1449
16/9/2020;A6;ORURO;LI;LIMPIEZA;960
16/9/2020;A6;ORURO;MM;MUEBLES;715
16/9/2020;A6;ORURO;RM;ROPA PARA MUJER;1246
16/9/2020;A6;ORURO;RN;ROPA PARA NIÑOS;1220
16/9/2020;A6;ORURO;RV;ROPA PARA VARÓN;841
16/9/2020;A6;ORURO;SM;SMARTPHONES;1071
16/9/2020;A6;ORURO;VA;VARIOS;1423
16/9/2020;A7;POTOSÍ;AC;ACCESORIOS;979
16/9/2020;A7;POTOSÍ;CC;COMPUTACIÓN;309
16/9/2020;A7;POTOSÍ;CO;COSMÉTICOS;1235
16/9/2020;A7;POTOSÍ;CZ;CALZADOS;1398
16/9/2020;A7;POTOSÍ;DD;DEPORTES;1062
16/9/2020;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;1293
16/9/2020;A7;POTOSÍ;HO;PARA EL HOGAR;375
16/9/2020;A7;POTOSÍ;JU;JUGUETES;1583
16/9/2020;A7;POTOSÍ;LI;LIMPIEZA;629
16/9/2020;A7;POTOSÍ;MM;MUEBLES;623
16/9/2020;A7;POTOSÍ;RM;ROPA PARA MUJER;528
16/9/2020;A7;POTOSÍ;RN;ROPA PARA NIÑOS;1201
16/9/2020;A7;POTOSÍ;RV;ROPA PARA VARÓN;333
16/9/2020;A7;POTOSÍ;SM;SMARTPHONES;655
16/9/2020;A7;POTOSÍ;VA;VARIOS;1539
16/9/2020;A8;TRINIDAD;AC;ACCESORIOS;756
16/9/2020;A8;TRINIDAD;CC;COMPUTACIÓN;1044
16/9/2020;A8;TRINIDAD;CO;COSMÉTICOS;307
16/9/2020;A8;TRINIDAD;CZ;CALZADOS;455
16/9/2020;A8;TRINIDAD;DD;DEPORTES;482
16/9/2020;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;884
16/9/2020;A8;TRINIDAD;HO;PARA EL HOGAR;1632
16/9/2020;A8;TRINIDAD;JU;JUGUETES;547
16/9/2020;A8;TRINIDAD;LI;LIMPIEZA;1314
16/9/2020;A8;TRINIDAD;MM;MUEBLES;1365
16/9/2020;A8;TRINIDAD;RM;ROPA PARA MUJER;632
16/9/2020;A8;TRINIDAD;RN;ROPA PARA NIÑOS;683
16/9/2020;A8;TRINIDAD;RV;ROPA PARA VARÓN;949
16/9/2020;A8;TRINIDAD;SM;SMARTPHONES;1180
16/9/2020;A8;TRINIDAD;VA;VARIOS;314
16/9/2020;A9;COBIJA;AC;ACCESORIOS;1460
16/9/2020;A9;COBIJA;CC;COMPUTACIÓN;832
16/9/2020;A9;COBIJA;CO;COSMÉTICOS;373
16/9/2020;A9;COBIJA;CZ;CALZADOS;1301
16/9/2020;A9;COBIJA;DD;DEPORTES;1538
16/9/2020;A9;COBIJA;EE;ELECTRODOMÉSTICOS;1480
16/9/2020;A9;COBIJA;HO;PARA EL HOGAR;1104
16/9/2020;A9;COBIJA;JU;JUGUETES;303
16/9/2020;A9;COBIJA;LI;LIMPIEZA;1319
16/9/2020;A9;COBIJA;MM;MUEBLES;580
16/9/2020;A9;COBIJA;RM;ROPA PARA MUJER;1313
16/9/2020;A9;COBIJA;RN;ROPA PARA NIÑOS;1570
16/9/2020;A9;COBIJA;RV;ROPA PARA VARÓN;1298
16/9/2020;A9;COBIJA;SM;SMARTPHONES;627
16/9/2020;A9;COBIJA;VA;VARIOS;901
15/9/2020;A1;LA PAZ;AC;ACCESORIOS;1234
15/9/2020;A1;LA PAZ;CC;COMPUTACIÓN;1408
15/9/2020;A1;LA PAZ;CO;COSMÉTICOS;882
15/9/2020;A1;LA PAZ;CZ;CALZADOS;453
15/9/2020;A1;LA PAZ;DD;DEPORTES;992
